"","system.index","B1_median","B2_count","B2_median","B3_median","B4_median","B5_median","cloud_cover","date","img_qual","lat","lon","radsat_qa_median","sensor","solar_az","solar_zen","sr_atmos_opacity_median","sr_cloud_qa_median",".geo","dvi","date1","year","prediction"
"1687","1_1_LT05_019033_20100831_50",246,16,313,241,2799,1544,2,"31-08-10",9,39.09530846,-83.35267417,0,"LANDSAT_5",140.027924,36.636406,144,0,NA,2558,2010-08-31,2010,1.07948233333333
"1688","1_1_LT05_019033_20110530_50",284,16,521,309,4193,1636,0,"30-05-11",9,39.09530846,-83.35267417,0,"LANDSAT_5",125.428169,25.622299,193,0,NA,3884,2011-05-30,2011,1.398887
"1689","1_1_LT05_019033_20110701_82",307,16,524,340,3901,1667,25,"01-07-11",9,39.56671161,-81.95227151,0,"LANDSAT_5",120.814796,25.761719,193,0,NA,3561,2011-07-01,2011,1.01931966666666
"1690","1_1_LT05_019033_20110818_50",265,16,345,271,3490,1578,3,"18-08-11",9,39.09530846,-83.35267417,0,"LANDSAT_5",133.936172,33.468533,193,0,NA,3219,2011-08-18,2011,1.328631
"1691","1_1_LT05_019033_20110903_50",332,16,407,278,3359,1526,0,"03-09-11",9,39.09530846,-83.35267417,0,"LANDSAT_5",140.60907,37.596786,386,0,NA,3081,2011-09-03,2011,1.034988
"1811","1_1_LT05_020030_20100721_65",502,15,742,594,4804,2158,24,"21-07-10",9,43.16598056,-83.56499085,0,"LANDSAT_5",132.269226,29.911907,287,4,NA,4210,2010-07-21,2010,0.714150999999999
"1812","1_1_LT05_020030_20100907_65",482,15,764,676,3039,2038,14,"07-09-10",9,43.16598056,-83.56499085,0,"LANDSAT_5",147.313187,41.660461,193,0,NA,2363,2010-09-07,2010,-2.54925033333333
"1813","1_1_LT05_020030_20110505_65",832,15,1223,1437,2268,3154,0,"05-05-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",139.959076,32.275856,21,0,NA,831,2011-05-05,2011,0.988075666666664
"1814","1_1_LT05_020030_20110521_65",843,15,1215,1358,2460,2442,38,"21-05-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",136.014496,28.914333,289,0,NA,1102,2011-05-21,2011,0.368675
"1815","1_1_LT05_020030_20110606_65",937,15,1476,1732,2991,3649,1,"06-06-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",132.174103,27.170097,170,0,NA,1259,2011-06-06,2011,0.460397333333335
"1816","1_1_LT05_020030_20110708_65",733,15,1169,1251,3088,3404,2,"08-07-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",129.770355,28.246277,152,0,NA,1837,2011-07-08,2011,1.293644
"1817","1_1_LT05_020030_20110910_65",343,15,744,627,3501,1922,17,"10-09-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",147.690796,42.682545,148,0,NA,2874,2011-09-10,2011,-0.00467466666666658
"1933","1_1_LT05_020033_20100603_89",347,16,718,526,3774,1936,33,"03-06-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",124.754791,25.113228,172,0,NA,3248,2010-06-03,2010,0.243050333333333
"1934","1_1_LT05_020033_20100619_89",389,16,812,699,3281,2113,8,"19-06-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",121.691818,24.887619,49,0,NA,2582,2010-06-19,2010,-3.23334533333332
"1935","1_1_LT05_020033_20100705_89",512,16,831,738,3621,2368,17,"05-07-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",121.601021,25.905571,289,0,NA,2883,2010-07-05,2010,-2.18310333333333
"1936","1_1_LT05_020033_20100822_89",1170,14,1396,1428,4173,3262,56,"22-08-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",136.255951,34.286671,385,0,NA,2745,2010-08-22,2010,-1.70012
"1937","1_1_LT05_020033_20100907_89",568,16,882,1037,2863,3103,8,"07-09-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",142.890106,38.617416,144,0,NA,1826,2010-09-07,2010,0.685114666666668
"1938","1_1_LT05_020033_20100923_89",591,16,841,985,2515,3095,0,"23-09-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",148.865784,43.545994,143,0,NA,1530,2010-09-23,2010,0.350814333333333
"1939","1_1_LT05_020033_20110505_89",441,16,815,636,3421,2344,0,"05-05-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",133.350754,29.72221,48,0,NA,2785,2011-05-05,2011,0.295702333333333
"1940","1_1_LT05_020033_20110521_89",577,16,883,680,3712,2167,5,"21-05-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",128.206604,26.6423,386,0,NA,3032,2011-05-21,2011,0.288467
"1941","1_1_LT05_020033_20110606_89",402,16,767,565,3730,2141,2,"06-06-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",123.538696,25.181847,225,0,NA,3165,2011-06-06,2011,0.498966666666667
"1942","1_1_LT05_020033_20110724_89",596,16,831,770,3722,2657,19,"24-07-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",124.795631,28.546585,386,0,NA,2952,2011-07-24,2011,-3.21979166666667
"1943","1_1_LT05_020033_20110809_89",552,6,701,566,2500,1729,55,"09-08-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",130.312759,31.486309,293,0,NA,1934,2011-08-09,2011,-1.17092333333333
"1944","1_1_LT05_020033_20110825_89",411,16,695,715,3247,2718,16,"25-08-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",136.865952,35.187016,95,0,NA,2532,2011-08-25,2011,-0.346282333333334
"2157","1_1_LT05_020034_20100603_72",286,17,493,332,3669,1681,24,"03-06-10",9,37.24293567,-85.15619425,0,"LANDSAT_5",121.672935,24.555405,166,0,NA,3337,2010-06-03,2010,0.891857999999996
"2158","1_1_LT05_020034_20100705_37",499,15,818,743,3894,2868,9,"05-07-10",9,37.34170751,-84.95437527,0,"LANDSAT_5",118.574715,25.418816,289,0,NA,3151,2010-07-05,2010,-0.559178
"2159","1_1_LT05_020034_20100705_72",385,17,520,379,3508,1670,9,"05-07-10",9,37.24293567,-85.15619425,0,"LANDSAT_5",118.574715,25.418816,289,0,NA,3129,2010-07-05,2010,0.640943999999999
"2160","1_1_LT05_020034_20100806_72",319,17,474,339,3240,1652,12,"06-08-10",9,37.24293567,-85.15619425,0,"LANDSAT_5",127.423065,30.01442,233,0,NA,2901,2010-08-06,2010,0.944738333333332
"2161","1_1_LT05_020034_20100822_37",277,15,438,277,5302,2054,15,"22-08-10",9,37.34170751,-84.95437527,0,"LANDSAT_5",134.291,33.46125,113,0,NA,5025,2010-08-22,2010,0.848782666666666
"2162","1_1_LT05_020034_20100822_72",248,17,407,313,2841,1497,15,"22-08-10",9,37.24293567,-85.15619425,0,"LANDSAT_5",134.291,33.46125,97,0,NA,2528,2010-08-22,2010,1.236215
"2163","1_1_LT05_020034_20100907_37",334,15,554,407,4540,1997,2,"07-09-10",9,37.34170751,-84.95437527,0,"LANDSAT_5",141.316055,37.656708,139,0,NA,4133,2010-09-07,2010,0.878032999999999
"2164","1_1_LT05_020034_20100907_72",271,17,396,310,2651,1595,2,"07-09-10",9,37.24293567,-85.15619425,0,"LANDSAT_5",141.316055,37.656708,144,0,NA,2341,2010-09-07,2010,1.35761666666666
"2165","1_1_LT05_020034_20100923_37",431,15,804,813,3164,2205,0,"23-09-10",9,37.34170751,-84.95437527,0,"LANDSAT_5",147.620453,42.477551,193,0,NA,2351,2010-09-23,2010,-1.95112166666667
"2166","1_1_LT05_020034_20100923_72",364,17,462,392,2475,1596,0,"23-09-10",9,37.24293567,-85.15619425,0,"LANDSAT_5",147.620453,42.477551,193,0,NA,2083,2010-09-23,2010,-0.648154
"2167","1_1_LT05_020034_20110505_37",598,15,964,1060,2860,2826,1,"05-05-11",9,37.34170751,-84.95437527,0,"LANDSAT_5",130.966339,28.961674,48,0,NA,1800,2011-05-05,2011,-0.635506142857143
"2168","1_1_LT05_020034_20110505_72",287,17,586,412,3226,1637,1,"05-05-11",9,37.24293567,-85.15619425,0,"LANDSAT_5",130.966339,28.961674,48,0,NA,2814,2011-05-05,2011,-0.686208666666666
"2169","1_1_LT05_020034_20110521_37",817,15,1137,1336,2682,2988,14,"21-05-11",9,37.34170751,-84.95437527,0,"LANDSAT_5",125.393692,25.999504,328,0,NA,1346,2011-05-21,2011,0.921828333333332
"2170","1_1_LT05_020034_20110521_72",519,17,744,558,4016,1785,14,"21-05-11",9,37.24293567,-85.15619425,0,"LANDSAT_5",125.393692,25.999504,386,0,NA,3458,2011-05-21,2011,0.823397999999999
"2171","1_1_LT05_020034_20110606_72",539,3,668,497,4236,2077,9,"06-06-11",9,37.24293567,-85.15619425,0,"LANDSAT_5",120.452164,24.649651,365,8,NA,3739,2011-06-06,2011,0.124196666666667
"2172","1_1_LT05_020034_20110724_37",387,15,393,315,2415,662,43,"24-07-11",9,37.34170751,-84.95437527,0,"LANDSAT_5",122.120331,27.98312,385,1,NA,2100,2011-07-24,2011,0.225826333333334
"2173","1_1_LT05_020034_20110809_37",273,15,396,316,2975,1252,45,"09-08-11",9,37.34170751,-84.95437527,0,"LANDSAT_5",128.018204,30.790817,193,1,NA,2659,2011-08-09,2011,1.09751033333333
"2174","1_1_LT05_020034_20110809_72",267,17,478,324,3299,1627,45,"09-08-11",9,37.24293567,-85.15619425,0,"LANDSAT_5",128.018204,30.790817,172,0,NA,2975,2011-08-09,2011,1.07809499999999
"2175","1_1_LT05_020034_20110825_37",430,15,619,787,2843,2271,54,"25-08-11",9,37.34170751,-84.95437527,0,"LANDSAT_5",134.973236,34.347721,289,0,NA,2056,2011-08-25,2011,-3.95471933333333
"2176","1_1_LT05_020034_20110825_72",327,17,462,368,2961,1545,54,"25-08-11",9,37.24293567,-85.15619425,0,"LANDSAT_5",134.973236,34.347721,193,0,NA,2593,2011-08-25,2011,-1.23994433333333
"2177","1_1_LT05_020034_20110910_37",367,15,497,649,1292,1969,12,"10-09-11",9,37.34170751,-84.95437527,0,"LANDSAT_5",141.910233,38.636246,111,0,NA,643,2011-09-10,2011,-2.62202866666666
"2178","1_1_LT05_020034_20110910_72",325,17,443,380,2653,1626,12,"10-09-11",9,37.24293567,-85.15619425,0,"LANDSAT_5",141.910233,38.636246,146,0,NA,2273,2011-09-10,2011,-0.229029333333333
"2372","1_1_LT05_020035_20100603_35",703,9,934,823,4357,2530,22,"03-06-10",9,36.34684581,-85.33674626,0,"LANDSAT_5",118.43969,24.058838,193,0,NA,3534,2010-06-03,2010,-3.71058733333333
"2373","1_1_LT05_020035_20100603_56",368,16,631,514,3835,2101,22,"03-06-10",9,36.21721588,-85.1977043,0,"LANDSAT_5",118.43969,24.058838,193,0,NA,3321,2010-06-03,2010,-1.027253
"2374","1_1_LT05_020035_20100705_35",429,15,667,516,4512,2242,1,"05-07-10",9,36.34684581,-85.33674626,0,"LANDSAT_5",115.415024,24.996643,196,0,NA,3996,2010-07-05,2010,1.190368
"2375","1_1_LT05_020035_20100705_56",340,16,536,434,4026,2003,1,"05-07-10",9,36.21721588,-85.1977043,0,"LANDSAT_5",115.415024,24.996643,192,0,NA,3592,2010-07-05,2010,1.27049366666667
"2376","1_1_LT05_020035_20100721_35",544,15,802,652,4422,1991,40,"21-07-10",9,36.34684581,-85.33674626,0,"LANDSAT_5",118.939407,26.831615,297,0,NA,3770,2010-07-21,2010,0.336575
"2377","1_1_LT05_020035_20100721_56",633,16,880,683,3980,2140,40,"21-07-10",9,36.21721588,-85.1977043,0,"LANDSAT_5",118.939407,26.831615,306,0,NA,3297,2010-07-21,2010,-0.74526542857143
"2378","1_1_LT05_020035_20100822_56",488,16,687,521,4611,1868,31,"22-08-10",9,36.21721588,-85.1977043,0,"LANDSAT_5",132.233704,32.668751,183,0,NA,4090,2010-08-22,2010,1.22183333333333
"2379","1_1_LT05_020035_20100907_35",387,15,621,560,3664,2449,2,"07-09-10",9,36.34684581,-85.33674626,0,"LANDSAT_5",139.65567,36.712158,142,0,NA,3104,2010-09-07,2010,0.691776357142858
"2380","1_1_LT05_020035_20100907_56",330,16,492,514,3129,1932,2,"07-09-10",9,36.21721588,-85.1977043,0,"LANDSAT_5",139.65567,36.712158,96,0,NA,2615,2010-09-07,2010,0.458359666666666
"2381","1_1_LT05_020035_20100923_35",472,15,625,633,3162,2570,1,"23-09-10",9,36.34684581,-85.33674626,0,"LANDSAT_5",146.324478,41.4193,289,0,NA,2529,2010-09-23,2010,-1.438293
"2382","1_1_LT05_020035_20100923_56",415,16,544,527,2852,1910,1,"23-09-10",9,36.21721588,-85.1977043,0,"LANDSAT_5",146.324478,41.4193,193,0,NA,2325,2010-09-23,2010,0.402901999999999
"2383","1_1_LT05_020035_20110505_35",364,15,886,703,4554,2062,0,"05-05-11",9,36.34684581,-85.33674626,0,"LANDSAT_5",128.459793,28.245388,46,0,NA,3851,2011-05-05,2011,-1.289361
"2384","1_1_LT05_020035_20110505_56",313,16,605,413,4234,1781,0,"05-05-11",9,36.21721588,-85.1977043,0,"LANDSAT_5",128.459793,28.245388,12,0,NA,3821,2011-05-05,2011,0.296832333333333
"2385","1_1_LT05_020035_20110521_35",556,15,943,768,4277,2059,20,"21-05-11",9,36.34684581,-85.33674626,0,"LANDSAT_5",122.44368,25.414734,334,0,NA,3509,2011-05-21,2011,-0.576886666666667
"2386","1_1_LT05_020035_20110521_56",502,16,675,546,4313,1737,20,"21-05-11",9,36.21721588,-85.1977043,0,"LANDSAT_5",122.44368,25.414734,289,0,NA,3767,2011-05-21,2011,0.928894999999998
"2387","1_1_LT05_020035_20110606_35",464,15,737,508,4117,1974,14,"06-06-11",9,36.34684581,-85.33674626,0,"LANDSAT_5",117.234962,24.184845,374,0,NA,3609,2011-06-06,2011,0.169635333333333
"2388","1_1_LT05_020035_20110724_35",981,1,1125,946,4745,2479,38,"24-07-11",9,36.34684581,-85.33674626,0,"LANDSAT_5",119.327751,27.470596,385,8,NA,3799,2011-07-24,2011,-0.969547333333334
"2389","1_1_LT05_020035_20110724_56",621,12,836,646,5079,2112,38,"24-07-11",9,36.21721588,-85.1977043,0,"LANDSAT_5",119.327751,27.470596,347,8,NA,4433,2011-07-24,2011,0.272565333333333
"2390","1_1_LT05_020035_20110825_35",475,15,721,675,3399,2547,0,"25-08-11",9,36.34684581,-85.33674626,0,"LANDSAT_5",132.978088,33.535053,200,0,NA,2724,2011-08-25,2011,-0.115486666666667
"2391","1_1_LT05_020035_20110825_56",359,16,541,493,2893,2152,0,"25-08-11",9,36.21721588,-85.1977043,0,"LANDSAT_5",132.978088,33.535053,193,0,NA,2400,2011-08-25,2011,-1.056661
"2392","1_1_LT05_020035_20110910_35",713,15,996,1035,3290,2855,16,"10-09-11",9,36.34684581,-85.33674626,0,"LANDSAT_5",140.324615,37.684891,257,0,NA,2255,2011-09-10,2011,-1.675014
"2393","1_1_LT05_020035_20110910_56",342,16,526,542,2714,1938,16,"10-09-11",9,36.21721588,-85.1977043,0,"LANDSAT_5",140.324615,37.684891,134,0,NA,2172,2011-09-10,2011,-0.476165666666667
"2490","1_1_LT05_021029_20100509_16",363,14,467,407,311,180,1,"09-05-10",9,44.3086781,-84.69896511,0,"LANDSAT_5",141.563675,32.017113,9,32,NA,-96,2010-05-09,2010,-0.867264999999998
"2491","1_1_LT05_021029_20100525_16",294,14,394,293,286,147,5,"25-05-10",9,44.3086781,-84.69896511,0,"LANDSAT_5",137.910736,28.971752,122,32,NA,-7,2010-05-25,2010,0.0424123333333333
"2492","1_1_LT05_021029_20100610_16",406,14,531,403,379,237,58,"10-06-10",9,44.3086781,-84.69896511,0,"LANDSAT_5",134.57164,27.574982,138,32,NA,-24,2010-06-10,2010,-1.49986733333333
"2493","1_1_LT05_021029_20100712_16",276,14,372,266,306,65,61,"12-07-10",9,44.3086781,-84.69896511,0,"LANDSAT_5",133.312729,29.315704,221,32,NA,40,2010-07-12,2010,0.0321589999999999
"2494","1_1_LT05_021029_20100829_16",202,14,240,154,176,33,0,"29-08-10",9,44.3086781,-84.69896511,0,"LANDSAT_5",145.769806,39.959484,121,32,NA,22,2010-08-29,2010,0.749098
"2495","1_1_LT05_021029_20100914_16",260,14,346,229,244,69,45,"14-09-10",9,44.3086781,-84.69896511,0,"LANDSAT_5",150.87294,44.998379,97,32,NA,15,2010-09-14,2010,0.242342333333334
"2496","1_1_LT05_021029_20100930_16",303,14,298,179,156,52,33,"30-09-10",9,44.3086781,-84.69896511,0,"LANDSAT_5",155.31134,50.437939,27,32,NA,-23,2010-09-30,2010,0.645469
"2497","1_1_LT05_021029_20110512_16",622,14,656,592,619,423,63,"12-05-11",9,44.3086781,-84.69896511,0,"LANDSAT_5",140.470901,31.514374,198,0,NA,27,2011-05-12,2011,0.267276666666667
"2498","1_1_LT05_021029_20110613_16",167,14,280,174,212,74,1,"13-06-11",9,44.3086781,-84.69896511,0,"LANDSAT_5",133.568222,27.664875,111,32,NA,38,2011-06-13,2011,0.767547000000002
"2499","1_1_LT05_021029_20110629_16",319,14,414,369,363,220,7,"29-06-11",9,44.3086781,-84.69896511,0,"LANDSAT_5",132.136261,28.123276,76,32,NA,-6,2011-06-29,2011,-0.246278
"2500","1_1_LT05_021029_20110715_16",246,14,323,265,254,174,19,"15-07-11",9,44.3086781,-84.69896511,0,"LANDSAT_5",133.099518,29.885078,139,32,NA,-11,2011-07-15,2011,-0.801342999999999
"2501","1_1_LT05_021029_20110816_16",148,14,218,142,205,31,3,"16-08-11",9,44.3086781,-84.69896511,0,"LANDSAT_5",140.90387,36.44117,120,32,NA,63,2011-08-16,2011,0.878048333333336
"2502","1_1_LT05_021029_20110901_16",216,14,275,181,256,59,24,"01-09-11",9,44.3086781,-84.69896511,0,"LANDSAT_5",146.128357,40.943596,154,32,NA,75,2011-09-01,2011,0.646670000000001
"2536","1_1_LT05_021030_20100610_65",494,15,906,800,3312,2384,8,"10-06-10",9,43.16598056,-83.56499085,0,"LANDSAT_5",131.88678,26.804623,9,0,NA,2512,2010-06-10,2010,-3.12542833333333
"2538","1_1_LT05_021030_20100813_65",372,8,585,473,3422,1742,37,"13-08-10",9,43.16598056,-83.56499085,0,"LANDSAT_5",138.693848,34.669113,148,0,NA,2949,2010-08-13,2010,0.936908142857145
"2539","1_1_LT05_021030_20110512_65",874,15,1235,1345,2515,2938,42,"12-05-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",138.282776,30.617638,294,0,NA,1170,2011-05-12,2011,0.777180666666665
"2540","1_1_LT05_021030_20110613_65",851,15,1384,1585,2984,3605,0,"13-06-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",130.869766,26.916756,44,0,NA,1399,2011-06-13,2011,-0.0546193333333333
"2541","1_1_LT05_021030_20110629_65",662,8,1090,1204,2664,2908,1,"29-06-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",129.452133,27.406635,30,0,NA,1460,2011-06-29,2011,0.391808333333333
"2542","1_1_LT05_021030_20110816_65",228,15,406,332,3661,1689,1,"16-08-11",9,43.16598056,-83.56499085,0,"LANDSAT_5",139.060532,35.530216,12,0,NA,3329,2011-08-16,2011,1.20238966666667
"2716","1_1_LT05_021033_20100525_52",611,16,939,1004,2270,2495,1,"25-05-10",9,38.65223958,-87.02329271,0,"LANDSAT_5",127.347382,25.901642,216,0,NA,1266,2010-05-25,2010,0.269735333333332
"2717","1_1_LT05_021033_20100525_89",300,16,536,443,3606,1761,1,"25-05-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",127.347382,25.901642,48,0,NA,3163,2010-05-25,2010,0.911754333333334
"2718","1_1_LT05_021033_20100610_52",458,16,776,576,4591,2309,14,"10-06-10",9,38.65223958,-87.02329271,0,"LANDSAT_5",123.095863,24.839996,190,0,NA,4015,2010-06-10,2010,0.413040333333333
"2719","1_1_LT05_021033_20100610_89",398,16,847,839,3471,2278,14,"10-06-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",123.095863,24.839996,9,0,NA,2632,2010-06-10,2010,-1.88049833333333
"2720","1_1_LT05_021033_20100626_52",413,16,558,390,4643,1582,18,"26-06-10",9,38.65223958,-87.02329271,0,"LANDSAT_5",121.25251,25.198395,385,0,NA,4253,2010-06-26,2010,0.917982952380951
"2721","1_1_LT05_021033_20100626_89",420,16,772,692,3347,2168,18,"26-06-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",121.25251,25.198395,187,0,NA,2655,2010-06-26,2010,-2.579383
"2722","1_1_LT05_021033_20100712_89",492,16,825,760,3787,2433,60,"12-07-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",122.543488,26.666306,230,0,NA,3027,2010-07-12,2010,-3.17171366666666
"2723","1_1_LT05_021033_20100813_52",387,16,596,547,3206,1889,5,"13-08-10",9,38.65223958,-87.02329271,0,"LANDSAT_5",132.543076,32.17519,275,0,NA,2659,2010-08-13,2010,1.71649666666667
"2724","1_1_LT05_021033_20100829_52",394,16,537,626,1684,1697,4,"29-08-10",9,38.65223958,-87.02329271,0,"LANDSAT_5",139.190445,36.094498,236,0,NA,1058,2010-08-29,2010,-0.266200833333334
"2725","1_1_LT05_021033_20100829_89",493,16,754,861,2747,2852,4,"29-08-10",9,38.78840039,-85.10322235,0,"LANDSAT_5",139.190445,36.094498,144,0,NA,1886,2010-08-29,2010,-0.290695666666667
"2726","1_1_LT05_021033_20100930_52",851,16,1161,1551,2531,3845,1,"30-09-10",9,38.65223958,-87.02329271,0,"LANDSAT_5",151.131149,45.835495,16,0,NA,980,2010-09-30,2010,1.35729366666666
"2727","1_1_LT05_021033_20110613_52",885,16,1366,1638,2880,4163,3,"13-06-11",9,38.65223958,-87.02329271,0,"LANDSAT_5",122.062675,25.025597,156,0,NA,1242,2011-06-13,2011,1.00346066666667
"2728","1_1_LT05_021033_20110613_89",338,16,684,507,3574,1997,3,"13-06-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",122.062675,25.025597,96,0,NA,3067,2011-06-13,2011,-0.0421966666666666
"2729","1_1_LT05_021033_20110629_52",580,16,984,1096,2685,3228,0,"29-06-11",9,38.65223958,-87.02329271,0,"LANDSAT_5",120.753502,25.607719,145,0,NA,1589,2011-06-29,2011,1.44506033333333
"2730","1_1_LT05_021033_20110629_89",289,16,649,537,3574,2109,0,"29-06-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",120.753502,25.607719,9,0,NA,3037,2011-06-29,2011,-2.20599633333333
"2731","1_1_LT05_021033_20110715_52",321,16,571,375,4656,2674,1,"15-07-11",9,38.65223958,-87.02329271,0,"LANDSAT_5",122.553162,27.243923,225,0,NA,4281,2011-07-15,2011,0.969708000000001
"2732","1_1_LT05_021033_20110715_89",336,16,611,558,3320,2324,1,"15-07-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",122.553162,27.243923,86,0,NA,2762,2011-07-15,2011,-0.168053
"2733","1_1_LT05_021033_20110731_52",627,16,673,505,6011,2602,13,"31-07-11",9,38.65223958,-87.02329271,0,"LANDSAT_5",127.01445,29.737579,514,0,NA,5506,2011-07-31,2011,0.899755
"2734","1_1_LT05_021033_20110731_89",627,7,896,945,3561,2792,13,"31-07-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",127.01445,29.737579,285,0,NA,2616,2011-07-31,2011,-3.19203433333333
"2735","1_1_LT05_021033_20110816_89",239,16,305,273,997,474,31,"16-08-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",133.115723,33.01165,157,0,NA,724,2011-08-16,2011,-0.327032
"2736","1_1_LT05_021033_20110901_52",473,16,630,499,4378,2051,6,"01-09-11",9,38.65223958,-87.02329271,0,"LANDSAT_5",139.785065,37.039677,343,0,NA,3879,2011-09-01,2011,0.431170999999999
"2737","1_1_LT05_021033_20110901_89",534,16,722,813,2944,2728,6,"01-09-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",139.785065,37.039677,289,0,NA,2131,2011-09-01,2011,-2.246453
"2738","1_1_LT05_021033_20110917_89",901,16,1211,1241,3432,2747,12,"17-09-11",9,38.78840039,-85.10322235,0,"LANDSAT_5",146.10466,41.735458,9,0,NA,2191,2011-09-17,2011,-1.13760233333333
"2861","1_1_LT05_021036_20100525_26",1027,2,1143,997,5006.5,2327,33,"25-05-10",9,34.05525088,-88.20472733,0,"LANDSAT_5",118.177704,24.229744,307.5,0,NA,4009.5,2010-05-25,2010,-0.501887
"2862","1_1_LT05_021036_20100728_26",318,14,446,268,4393,1867,36,"28-07-10",9,34.05525088,-88.20472733,0,"LANDSAT_5",118.528107,27.360786,333,0,NA,4125,2010-07-28,2010,1.24869966666667
"2863","1_1_LT05_021036_20100813_26",264,14,417,272,3439,1673,1,"13-08-10",9,34.05525088,-88.20472733,0,"LANDSAT_5",125.649086,30.069263,289,0,NA,3167,2010-08-13,2010,1.204462
"2864","1_1_LT05_021036_20100914_26",248,14,370,259,2858,1513,1,"14-09-10",9,34.05525088,-88.20472733,0,"LANDSAT_5",141.14888,37.732048,96,0,NA,2599,2010-09-14,2010,1.13851733333333
"2865","1_1_LT05_021036_20100930_26",226,14,386,298,2694,1573,0,"30-09-10",9,34.05525088,-88.20472733,0,"LANDSAT_5",147.62442,42.539474,68,0,NA,2396,2010-09-30,2010,1.42483866666666
"2866","1_1_LT05_021036_20110528_26",255,14,460,295,4562,1732,6,"28-05-11",9,34.05525088,-88.20472733,0,"LANDSAT_5",116.739044,24.226685,144,0,NA,4267,2011-05-28,2011,1.35756566666667
"2867","1_1_LT05_021036_20110613_26",345,14,505,354,4303,1757,12,"13-06-11",9,34.05525088,-88.20472733,0,"LANDSAT_5",112.298714,23.74836,289,0,NA,3949,2011-06-13,2011,1.06981766666666
