system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,NO3,cloud_cover,date,elev,img_qual,lat,lon,ppt,radsat_qa_median,sensor,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
1_1_LT05_031027_19900609_00000000000000000003,480.0,15,779.0,753.0,2598.0,2511.0,3015.0,1530.0,0.66,0.0,1990-06-09,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,128.17363,33.033989,22.0,0.0,
1_1_LT05_031027_19900727_00000000000000000003,432.0,15,740.0,618.0,3435.0,2234.0,2977.0,1025.0,0.66,61.0,1990-07-27,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,129.3983,37.138248,139.0,0.0,
1_1_LT05_031027_19900828_00000000000000000003,505.0,15,770.0,915.0,2327.0,2859.0,3011.0,1654.0,0.66,3.0,1990-08-28,578,7.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,138.369278,44.754578,12.0,0.0,
1_1_LT05_031027_19900913_00000000000000000003,656.0,15,947.0,1006.0,2319.0,2806.0,2990.0,1631.0,0.66,71.0,1990-09-13,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,143.438354,49.555931,23.0,0.0,
1_1_LT05_031027_19910612_00000000000000000003,415.0,15,692.0,616.0,2988.0,2428.0,3040.0,1288.0,0.66,0.0,1991-06-12,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,128.697601,32.578964,94.0,0.0,
1_1_LT05_031027_19910714_00000000000000000003,385.0,15,695.0,584.0,3027.0,2262.0,3002.0,1111.0,0.66,2.0,1991-07-14,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,128.287506,34.533337,32.0,0.0,
1_1_LT05_031027_19910815_00000000000000000003,585.0,15,902.0,1024.0,2679.0,2762.0,3036.0,1623.0,0.66,1.0,1991-08-15,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,135.442139,40.798325,15.0,0.0,
1_1_LT05_031027_19910831_00000000000000000003,561.0,15,848.0,986.0,2406.0,2942.0,3023.0,1776.0,0.66,0.0,1991-08-31,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,140.479584,45.111526,9.0,0.0,
1_1_LT05_031027_19920801_00000000000000000003,539.0,15,821.0,754.0,2772.0,2193.0,2951.0,1093.0,0.66,27.0,1992-08-01,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,131.509857,37.899883,153.0,0.0,
1_1_LT05_031027_19920817_00000000000000000003,695.0,15,977.0,1023.0,2758.0,2879.0,2968.0,1558.0,0.66,21.0,1992-08-17,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,135.879364,41.643063,140.0,0.0,
1_1_LT05_031027_19920902_00000000000000000003,502.0,15,784.0,795.0,2280.0,2253.0,2906.0,1258.0,0.66,7.0,1992-09-02,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,140.853394,46.104446,10.0,0.0,
1_1_LT05_031027_19920918_00000000000000000003,641.0,15,869.0,913.0,2534.0,2668.0,2850.0,1533.0,0.66,6.0,1992-09-18,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,145.742172,51.109131,53.0,0.0,
1_1_LT05_031027_19930516_00000000000000000003,751.0,15,1031.0,1140.0,2577.0,3107.0,2951.0,1908.0,0.66,1.0,1993-05-16,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,133.603729,35.492935,39.0,0.0,
1_1_LT05_031027_19930601_00000000000000000003,843.0,15,1139.0,1105.0,3056.0,2847.0,2841.0,1661.0,0.66,21.0,1993-06-01,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,130.337433,33.226189,180.0,0.0,
1_1_LT05_031027_19940503_00000000000000000003,1030.0,15,1416.0,1781.0,2757.0,3892.0,2915.0,2518.0,0.66,31.0,1994-05-03,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,135.347229,38.903023,14.0,0.0,
1_1_LT05_031027_19940620_00000000000000000003,413.0,15,678.0,641.0,3274.0,2303.0,3002.0,1116.0,0.66,2.0,1994-06-20,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,126.313431,33.172157,106.0,0.0,
1_1_LT05_031027_19940722_00000000000000000003,341.0,15,618.0,559.0,3216.0,2185.0,2973.0,1025.0,0.66,0.0,1994-07-22,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,127.706429,36.548458,75.0,0.0,
1_1_LT05_031027_19940908_00000000000000000003,579.0,15,821.0,839.0,2423.0,2161.0,2893.0,1195.0,0.66,6.0,1994-09-08,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,140.914246,48.352665,143.0,0.0,
1_1_LT05_031027_19940924_00000000000000000003,464.0,15,673.0,723.0,2601.0,2716.0,2942.0,1416.0,0.66,0.0,1994-09-24,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,145.658249,53.456524,15.0,0.0,
1_1_LT05_031027_19950810_00000000000000000003,418.0,15,722.0,637.0,3328.0,2269.0,2951.0,1053.0,0.66,1.0,1995-08-10,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,127.686775,42.202831,9.0,0.0,
1_1_LT05_031027_19950911_00000000000000000003,527.0,15,849.0,818.0,2992.0,2673.0,2897.0,1343.0,0.66,31.0,1995-09-11,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,137.454758,50.823143,162.0,0.0,
1_1_LT05_031027_19950927_00000000000000000003,534.0,15,803.0,962.0,2591.0,2893.0,2942.0,1522.0,0.66,0.0,1995-09-27,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,142.164917,55.872417,9.0,0.0,
1_1_LT05_031027_19960609_00000000000000000003,628.0,15,980.0,944.0,3128.0,2908.0,2990.0,1559.0,0.66,3.0,1996-06-09,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,125.655289,33.954327,88.0,0.0,
1_1_LT05_031027_19960711_00000000000000000003,392.0,15,684.0,577.0,3372.0,2186.0,2942.0,1014.0,0.66,21.0,1996-07-11,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,125.248978,35.35252,109.0,0.0,
1_1_LT05_031027_19960812_00000000000000000003,539.0,15,853.0,711.0,3687.0,2474.0,2968.0,1081.0,0.66,43.0,1996-08-12,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,132.543747,41.077793,218.0,0.0,
1_1_LT05_031027_19960828_00000000000000000003,510.0,15,762.0,747.0,3441.0,2525.0,2994.0,1145.0,0.66,29.0,1996-08-28,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,137.804886,45.140884,154.0,0.0,
1_1_LT05_031027_19960913_00000000000000000003,541.0,15,795.0,813.0,2940.0,2779.0,2906.0,1416.0,0.66,6.0,1996-09-13,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,143.181152,49.833649,9.0,0.0,
1_1_LT05_031027_19970612_00000000000000000003,693.0,15,1028.0,1048.0,3443.0,3131.0,3023.0,1608.0,0.66,16.0,1997-06-12,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,131.094513,31.643833,257.0,0.0,
1_1_LT05_031027_19970714_00000000000000000003,387.0,15,698.0,623.0,3266.0,2367.0,2994.0,1112.0,0.66,2.0,1997-07-14,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,130.967255,33.594643,107.0,0.0,
1_1_LT05_031027_19970916_00000000000000000003,492.0,15,741.0,768.0,2801.0,2584.0,2911.0,1322.0,0.66,1.0,1997-09-16,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,148.432816,49.348083,9.0,0.0,
1_1_LT05_031027_19980615_00000000000000000003,673.0,15,1008.0,963.0,3676.0,2672.0,2947.0,1327.0,0.66,66.0,1998-06-15,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,133.837784,30.584347,314.0,0.0,
1_1_LT05_031027_19980701_00000000000000000003,419.0,15,688.0,615.0,2875.0,2394.0,3002.0,1184.0,0.66,3.0,1998-07-01,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,132.858612,31.176449,164.0,0.0,
1_1_LT05_031027_19980903_00000000000000000003,603.0,15,834.0,841.0,2910.0,2698.0,2977.0,1341.0,0.66,0.0,1998-09-03,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,146.361603,44.57703,176.0,0.0,
1_1_LT05_031027_19990501_00000000000000000003,939.0,15,1287.0,1576.0,2473.0,3827.0,2942.0,2465.0,0.66,0.0,1999-05-01,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,142.321335,37.402077,66.0,0.0,
1_1_LT05_031027_19990602_00000000000000000003,778.0,15,1140.0,1104.0,3354.0,2864.0,2897.0,1536.0,0.66,6.0,1999-06-02,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,135.969208,31.236126,205.0,0.0,
1_1_LT05_031027_19990704_00000000000000000003,494.0,15,883.0,775.0,3615.0,2405.0,2929.0,1123.0,0.66,65.0,1999-07-04,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,132.737274,31.485184,183.0,0.0,
1_1_LT05_031027_19990720_00000000000000000003,462.0,15,740.0,691.0,3462.0,2485.0,2990.0,1207.0,0.66,35.0,1999-07-20,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,134.113937,33.638275,218.0,0.0,
1_1_LT05_031027_19990805_00000000000000000003,480.0,15,750.0,794.0,2959.0,2612.0,3027.0,1366.0,0.66,1.0,1999-08-05,578,7.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,137.378571,36.829453,36.0,0.0,
1_1_LT05_031027_19990821_00000000000000000003,476.0,15,786.0,728.0,2856.0,2486.0,2947.0,1223.0,0.66,28.0,1999-08-21,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,141.78949,40.880257,115.0,0.0,
1_1_LT05_031027_19990906_00000000000000000003,424.0,15,662.0,628.0,2806.0,2461.0,2947.0,1173.0,0.66,0.0,1999-09-06,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,146.587021,45.618092,47.0,0.0,
1_1_LT05_031027_19990922_00000000000000000003,442.0,15,666.0,711.0,2598.0,2591.0,2960.0,1268.0,0.66,0.0,1999-09-22,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,151.150406,50.885212,9.0,0.0,
1_1_LT05_031027_20000604_00000000000000000003,484.0,15,778.0,749.0,3023.0,2397.0,2947.0,1217.0,0.66,18.0,2000-06-04,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,134.722336,31.245663,88.0,0.0,
1_1_LT05_031027_20000807_00000000000000000003,460.0,15,807.0,710.0,2925.0,2481.0,2964.0,1281.0,0.66,4.0,2000-08-07,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,138.107666,37.438286,177.0,0.0,
1_1_LT05_031027_20000823_00000000000000000003,414.0,15,776.0,619.0,2812.0,2407.0,2977.0,1119.0,0.66,0.0,2000-08-23,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,142.829285,41.5611,18.0,0.0,
1_1_LT05_031027_20000908_00000000000000000003,411.0,15,718.0,598.0,2859.0,2410.0,2938.0,1162.0,0.66,0.0,2000-09-08,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,147.806656,46.390327,52.0,0.0,
1_1_LT05_031027_20010709_00000000000000000003,361.0,15,668.0,664.0,3336.0,2189.0,3007.0,1052.0,0.66,0.0,2001-07-09,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,133.910202,31.79393,109.0,0.0,
1_1_LT05_031027_20010810_00000000000000000003,566.0,15,799.0,701.0,3185.0,2442.0,2947.0,1183.0,0.66,2.0,2001-08-10,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,139.77417,37.818562,209.0,0.0,
1_1_LT05_031027_20010826_00000000000000000003,414.0,15,658.0,659.0,2754.0,2456.0,2977.0,1360.0,0.66,23.0,2001-08-26,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,144.426514,42.147678,39.0,0.0,
1_1_LT05_031027_20010927_00000000000000000003,530.0,15,788.0,857.0,2470.0,2935.0,2947.0,1610.0,0.66,0.0,2001-09-27,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,153.565063,52.53371,30.0,0.0,
1_1_LT05_031027_20020509_00000000000000000003,1268.0,15,1639.0,1932.0,2987.0,3173.0,2786.0,1916.0,0.66,45.0,2002-05-09,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,140.198196,35.409538,60.0,0.0,
1_1_LT05_031027_20020525_00000000000000000003,599.0,15,795.0,883.0,1888.0,2234.0,3007.0,1860.0,0.66,31.0,2002-05-25,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,136.832306,32.363483,133.0,0.0,
1_1_LT05_031027_20020626_00000000000000000003,393.0,15,630.0,538.0,2369.0,2226.0,3072.0,1542.0,0.66,3.0,2002-06-26,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,132.011261,31.171074,106.0,0.0,
1_1_LT05_031027_20020829_00000000000000000003,748.0,15,968.0,947.0,2748.0,2787.0,2968.0,1750.0,0.66,45.0,2002-08-29,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,143.275146,43.559021,153.0,0.0,
1_1_LT05_031027_20030512_00000000000000000003,621.0,15,789.0,848.0,2181.0,2608.0,2977.0,1729.0,0.66,0.0,2003-05-12,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,139.109787,34.903656,104.0,0.0,
1_1_LT05_031027_20030528_00000000000000000003,493.0,15,728.0,646.0,2556.0,2199.0,3011.0,1278.0,0.66,0.0,2003-05-28,578,7.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,135.981445,32.065636,174.0,0.0,
1_1_LT05_031027_20030613_00000000000000000003,435.0,15,646.0,518.0,3222.0,2039.0,2990.0,1060.0,0.66,2.0,2003-06-13,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,133.315796,30.875355,162.0,0.0,
1_1_LT05_031027_20030629_00000000000000000003,324.0,15,595.0,478.0,3046.0,1875.0,2968.0,924.0,0.66,2.0,2003-06-29,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,132.137131,31.253502,98.0,0.0,
1_1_LT05_031027_20030715_00000000000000000003,351.0,15,654.0,557.0,3139.0,2036.0,2986.0,978.0,0.66,11.0,2003-07-15,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,133.064865,32.974293,83.0,0.0,
1_1_LT05_031027_20030731_00000000000000000003,627.0,15,981.0,977.0,3129.0,2799.0,2981.0,1503.0,0.66,61.0,2003-07-31,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,135.970688,35.796707,70.0,0.0,
1_1_LT05_031027_20030816_00000000000000000003,594.0,15,877.0,905.0,2511.0,2791.0,3048.0,1588.0,0.66,1.0,2003-08-16,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,140.288422,39.532856,174.0,0.0,
1_1_LT05_031027_20040701_00000000000000000003,471.0,15,788.0,664.0,3228.0,2330.0,2960.0,1119.0,0.66,8.0,2004-07-01,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,134.347382,30.737717,199.0,0.0,
1_1_LT05_031027_20040717_00000000000000000003,575.0,15,895.0,709.0,3622.0,2576.0,2960.0,1199.0,0.66,11.0,2004-07-17,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,135.625244,32.663147,357.0,0.0,
1_1_LT05_031027_20040802_00000000000000000003,443.0,15,734.0,651.0,3283.0,2263.0,2947.0,1113.0,0.66,10.0,2004-08-02,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,138.814331,35.682098,193.0,0.0,
1_1_LT05_031027_20050618_00000000000000000003,417.0,15,779.0,598.0,3507.0,2368.0,2981.0,1079.0,0.66,0.0,2005-06-18,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,137.217255,29.454971,175.0,0.0,
1_1_LT05_031027_20050805_00000000000000000003,411.0,15,696.0,653.0,3087.0,2385.0,3032.0,1132.0,0.66,2.0,2005-08-05,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,141.272079,35.796539,27.0,0.0,
1_1_LT05_031027_20050821_00000000000000000003,454.0,15,745.0,727.0,2960.0,2523.0,2947.0,1250.0,0.66,26.0,2005-08-21,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,145.64444,39.947231,44.0,0.0,
1_1_LT05_031027_20050906_00000000000000000003,602.0,15,842.0,848.0,2722.0,2591.0,2911.0,1343.0,0.66,7.0,2005-09-06,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,150.37117,44.828888,119.0,0.0,
1_1_LT05_031027_20050922_00000000000000000003,588.0,15,844.0,969.0,2372.0,2939.0,2938.0,1758.0,0.66,0.0,2005-09-22,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,154.783569,50.217232,9.0,0.0,
1_1_LT05_031027_20060520_00000000000000000003,681.0,15,1025.0,1103.0,2667.0,2686.0,2973.0,1677.0,0.66,26.0,2006-05-20,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,144.11084,31.419159,150.0,0.0,
1_1_LT05_031027_20060707_00000000000000000003,590.0,15,939.0,977.0,3049.0,2734.0,3068.0,1531.0,0.66,18.0,2006-07-07,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,138.769302,30.022114,175.0,0.0,
1_1_LT05_031027_20060723_00000000000000000003,656.0,15,961.0,1082.0,2700.0,2989.0,3076.0,1743.0,0.66,5.0,2006-07-23,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,140.54866,32.415764,56.0,0.0,
1_1_LT05_031027_20060808_00000000000000000003,672.0,15,1010.0,1067.0,2529.0,2963.0,3027.0,1768.0,0.66,4.0,2006-08-08,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,144.019089,35.873249,38.0,0.0,
1_1_LT05_031027_20060909_00000000000000000003,487.0,15,749.0,769.0,2506.0,2536.0,2915.0,1428.0,0.66,3.0,2006-09-09,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,153.110718,45.254402,22.0,0.0,
1_1_LT05_031027_20060925_00000000000000000003,506.0,15,715.0,749.0,2441.0,2541.0,2902.0,1441.0,0.66,2.0,2006-09-25,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,157.333771,50.761181,11.0,0.0,
1_1_LT05_031027_20070507_00000000000000000003,1056.0,15,1385.0,1398.0,2561.0,3068.0,2816.0,1960.0,0.66,15.0,2007-05-07,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,147.23909,34.205936,267.0,0.0,
1_1_LT05_031027_20070523_00000000000000000003,539.0,15,859.0,812.0,2583.0,2548.0,2929.0,1480.0,0.66,28.0,2007-05-23,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,144.305817,30.789684,52.0,0.0,
1_1_LT05_031027_20070608_00000000000000000003,502.0,15,825.0,753.0,2767.0,2427.0,2960.0,1398.0,0.66,8.0,2007-06-08,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,141.323868,29.011211,132.0,0.0,
1_1_LT05_031027_20070811_00000000000000000003,584.0,15,871.0,862.0,2692.0,2663.0,2968.0,1417.0,0.66,1.0,2007-08-11,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,144.744141,36.565723,178.0,0.0,
1_1_LT05_031027_20070912_00000000000000000003,555.0,15,857.0,930.0,2869.0,2774.0,2902.0,1420.0,0.66,0.0,2007-09-12,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,153.66127,46.223511,20.0,0.0,
1_1_LT05_031027_20080626_00000000000000000003,817.0,15,1204.0,1248.0,2959.0,2840.0,2977.0,1734.0,0.66,61.0,2008-06-26,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,136.433212,29.799721,161.0,0.0,
1_1_LT05_031027_20080712_00000000000000000003,702.0,15,1014.0,1124.0,2823.0,3003.0,2977.0,1987.0,0.66,60.0,2008-07-12,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,136.642914,31.45298,143.0,0.0,
1_1_LT05_031027_20080813_00000000000000000003,625.0,15,1001.0,1031.0,2427.0,3000.0,3023.0,1918.0,0.66,2.0,2008-08-13,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,142.677567,38.059242,106.0,0.0,
1_1_LT05_031027_20080829_00000000000000000003,639.0,15,963.0,1074.0,2514.0,3007.0,2990.0,1876.0,0.66,0.0,2008-08-29,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,147.188278,42.63715,12.0,0.0,
1_1_LT05_031027_20090528_00000000000000000003,831.0,15,1148.0,1255.0,2699.0,3422.0,3036.0,2407.0,0.66,24.0,2009-05-28,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,140.788544,30.583626,75.0,0.0,
1_1_LT05_031027_20090715_00000000000000000003,623.0,15,913.0,890.0,3301.0,2729.0,2924.0,1615.0,0.66,77.0,2009-07-15,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,137.795013,31.58086,234.0,0.0,
1_1_LT05_031027_20090816_00000000000000000003,492.0,15,758.0,803.0,2590.0,2420.0,2929.0,1391.0,0.66,22.0,2009-08-16,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,144.771011,38.411533,106.0,0.0,
1_1_LT05_031027_20090901_00000000000000000003,598.0,15,859.0,825.0,2522.0,2671.0,2977.0,1570.0,0.66,0.0,2009-09-01,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,149.499084,43.088558,113.0,0.0,
1_1_LT05_031027_20090917_00000000000000000003,591.0,15,859.0,871.0,2276.0,2720.0,2998.0,1596.0,0.66,4.0,2009-09-17,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,154.094223,48.352287,144.0,0.0,
1_1_LT05_031027_20100531_00000000000000000003,599.0,15,879.0,888.0,2836.0,2624.0,2986.0,1551.0,0.66,28.0,2010-05-31,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,141.31839,29.998165,101.0,0.0,
1_1_LT05_031027_20100616_00000000000000000003,489.0,15,860.0,786.0,3128.0,2511.0,2994.0,1453.0,0.66,6.0,2010-06-16,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,138.701157,29.10844,121.0,0.0,
1_1_LT05_031027_20100702_00000000000000000003,584.0,15,973.0,847.0,3618.0,2515.0,2990.0,1376.0,0.66,17.0,2010-07-02,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,137.670197,29.803101,193.0,0.0,
1_1_LT05_031027_20100718_00000000000000000003,548.0,15,878.0,951.0,2770.0,2741.0,3044.0,1541.0,0.66,2.0,2010-07-18,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,138.722992,31.852242,31.0,0.0,
1_1_LT05_031027_20100803_00000000000000000003,622.0,15,922.0,869.0,2886.0,2676.0,2990.0,1544.0,0.66,7.0,2010-08-03,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,141.678268,35.013191,219.0,0.0,
1_1_LT05_031027_20100904_00000000000000000003,535.0,15,818.0,857.0,2418.0,2830.0,2977.0,1684.0,0.66,1.0,2010-09-04,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,150.476242,43.927174,14.0,0.0,
1_1_LT05_031027_20110502_00000000000000000003,803.0,15,1081.0,1300.0,2207.0,3451.0,2920.0,2315.0,0.66,0.0,2011-05-02,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,146.255219,35.973072,36.0,0.0,
1_1_LT05_031027_20110518_00000000000000000003,663.0,15,1018.0,1060.0,2591.0,2978.0,2994.0,1840.0,0.66,1.0,2011-05-18,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,143.388596,32.125732,43.0,0.0,
1_1_LT05_031027_20110603_00000000000000000003,531.0,15,807.0,803.0,2866.0,2528.0,2981.0,1414.0,0.66,3.0,2011-06-03,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,140.258209,29.863644,51.0,0.0,
1_1_LT05_031027_20110619_00000000000000000003,497.0,15,897.0,783.0,3196.0,2410.0,2951.0,1258.0,0.66,21.0,2011-06-19,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,137.837952,29.27063,161.0,0.0,
1_1_LT05_031027_20110705_00000000000000000003,414.0,15,723.0,646.0,3093.0,2298.0,3002.0,1181.0,0.66,0.0,2011-07-05,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,137.138474,30.229366,113.0,0.0,
1_1_LT05_031027_20110721_00000000000000000003,482.0,15,820.0,690.0,3480.0,2410.0,2964.0,1191.0,0.66,12.0,2011-07-21,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,138.561005,32.4842,156.0,0.0,
1_1_LT05_031027_20110907_00000000000000000003,463.0,15,733.0,685.0,2957.0,2352.0,2990.0,1355.0,0.66,0.0,2011-09-07,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,150.730911,44.951416,54.0,0.0,
1_1_LT05_031027_20110923_00000000000000000003,518.0,15,800.0,858.0,2572.0,2539.0,2911.0,1460.0,0.66,7.0,2011-09-23,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,155.045364,50.366669,18.0,0.0,
1_1_LT05_032027_19840514_00000000000000000003,731.0,15,1027.0,1217.0,2525.0,3179.0,2947.0,1918.0,0.66,32.0,1984-05-14,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,135.883972,35.191448,8.0,0.0,
1_1_LT05_032027_19840717_00000000000000000003,350.0,15,684.0,607.0,3474.0,2157.0,2964.0,1036.0,0.66,1.0,1984-07-17,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,130.704712,34.325188,11.0,0.0,
1_1_LT05_032027_19840802_00000000000000000003,586.0,15,889.0,949.0,3049.0,2620.0,2977.0,1387.0,0.66,28.0,1984-08-02,578,9.0,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_5,133.945908,37.271729,78.0,0.0,
